peak_force,mean_force,loading_rate,impact_peak,braking_force,propulsive_force,contact_time,speed,cadence,vertical_stiffness,symmetry_index,injury_risk
2.5377620737445605,0.9131122625292974,0.2976140835066936,0.29079858610622045,1.8424095317974156,1.1435162580464462,0.67,5.015012951602449,176.1504070745826,3.7877045876784483,0.5887101763695987,0
2.502378420312964,0.9261389200446556,0.282608341688789,0.28810423777759897,1.8247270115553718,1.18593170726004,0.72,5.09560264697941,171.083497393502,3.475525583768006,0.6161557977521647,0
2.454905996358146,0.9351221563302541,0.27304440423487086,0.26509369262631044,1.8471620425807482,1.163351790596875,0.7,5.336172178695226,171.5213337082233,3.507008566225923,0.5974601831571145,0
2.4683427566435223,0.9332861416401441,0.2771458520393104,0.30474152092595225,1.858138455872563,1.1687460638770608,0.73,4.7200576779541965,160.73355467514122,3.38129144745688,0.596865895959465,0
2.6357666431428655,0.9209432726609401,0.2843304351080289,0.29263985790124447,1.8325709042745597,1.1830659077547439,0.69,3.8808553376523722,170.61668116322681,3.819951656728791,0.612172058027976,0
2.5023600534348356,0.9075414153128548,0.3732218710929831,0.3266977788212565,1.8453973424500796,1.128354468270357,0.72,3.0368706167001154,170.55284554820642,3.4755000742150495,0.5800123417714145,0
2.6242165141403944,0.9408879252083192,0.24523497269689704,0.24811614264997006,1.864381461181972,1.1977975214608456,0.71,4.817903512460136,171.18524720476725,3.6960795973808374,0.6097581071347153,0
2.6287824498679715,0.9447163923713111,0.2768941422979442,0.2586745153225643,1.8783325921091314,1.1677747834337358,0.72,4.689306109228847,164.48358800871776,3.651086735927738,0.5902823357870037,0
2.487540910764844,0.9280501403508208,0.2433829437677052,0.303946160448858,1.8523607594314058,1.1777922034681976,0.72,4.901451674290945,167.74159118070804,3.4549179316178393,0.60326566070259,0
2.6207434647020285,0.9345595456413969,0.23720711887471357,0.3202004126551154,1.852664397974296,1.1710298889082147,0.72,5.792198404336411,178.98005287106676,3.6399214787528176,0.5997087313739355,0
2.6223287555799972,0.9346310039111486,0.331965131842722,0.2954513516569329,1.891028841842123,1.2001754715081137,0.7,3.713394514975204,177.04085776136952,3.7461839365428533,0.6027916051671544,0
2.509823089686526,0.9142300655777003,0.3233348210443907,0.3156488756633077,1.857605936065719,1.1554839132865553,0.71,5.119601360678218,169.06938482577547,3.534962098150037,0.5902535806612738,0
2.517668860616613,0.9367270903399411,0.3059693285134179,0.31937722816841374,1.860179003495554,1.1635248323989742,0.72,3.6010872267094967,168.36606709325454,3.496762306411963,0.5935809078273362,0
2.544352221536174,0.9229389837208205,0.31460215809033376,0.2721956945456457,1.8689336062749224,1.1526058755780677,0.7,5.357601509868067,175.6730695223128,3.63478888790882,0.5853960092431523,0
2.5931678104037386,0.9400182793334801,0.34250064255062496,0.26886461148621016,1.888458925079501,1.1641045256318943,0.71,3.092030745259927,167.96125013957925,3.6523490287376603,0.585430511513006,0
2.6981918115406613,0.914752996144224,0.32255080354381227,0.2466375715672952,1.819389604845045,1.135140939426766,0.72,3.8069195248243974,172.01280108624448,3.7474886271398073,0.5914072560158559,0
2.5938020175889283,0.9373967375905911,0.3580941303209667,0.27689516026685074,1.8395868015013312,1.1801668435190433,0.73,3.7735648574234304,177.4202150269312,3.5531534487519565,0.6084630203739986,0
2.7038589737146155,0.940278640407761,0.24761563890361515,0.3680784838923116,1.8688320827078144,1.180814053691212,0.72,5.546422148679555,163.86514949706103,3.755359685714744,0.599753561546595,0
2.55245712438052,0.9262999905160447,0.31740742043931514,0.2568830989786358,1.863363067108748,1.1633979994892374,0.7,4.643009551890117,174.83198814578915,3.6463673205436002,0.5925536743453463,0
2.609659190373462,0.9379028169393244,0.3491348742065454,0.3032573745332158,1.8590400209905689,1.1955244842537998,0.7,4.240194172730854,179.94929479123962,3.728084557676375,0.6102603680599107,0
2.562521067466351,0.9416405279812136,0.3825660136531729,0.266367661365033,1.8454052346186294,1.1896453934464188,0.71,3.7330131835101747,160.76235165830263,3.6091846020652834,0.6115154684877945,0
2.462504620456773,0.9251217261268604,0.34070587932290375,0.3025562686906163,1.8415077734451526,1.183690830430772,0.75,3.9683966948524696,160.5909830202313,3.283339493942364,0.6096760706398537,0
2.5975281190897355,0.925737503285885,0.339922791643817,0.28005381733549856,1.8538111151889392,1.1539051354652978,0.71,5.164388961751146,173.94478685764284,3.6584903085770923,0.5905919597318453,0
2.523130801927431,0.9265962785036816,0.37746061138742626,0.2669663335339222,1.8455977888129524,1.1414725668311994,0.72,5.550678121167863,168.87971589002257,3.504348336010321,0.5866950370701409,0
2.607368053476616,0.9458489881164749,0.29593977285716755,0.2906164240736155,1.853848050618526,1.1958626138404322,0.73,3.2759512025215294,163.66331043862058,3.5717370595570084,0.6120550743246693,0
2.558887782113157,0.9345352220641859,0.2742282518743206,0.2911743130876169,1.8618388947302218,1.2072869412532392,0.68,3.0435403949772954,170.35909873887442,3.7630702678134655,0.615385363444564,0
2.6300487392260767,0.9514330986933728,0.211491540733876,0.29089963839283894,1.8615184882666351,1.1703099620392783,0.75,4.647219864454078,177.8239547618651,3.506731652301436,0.596634683302661,0
2.630808779980725,0.9306448135399576,0.27831520001815957,0.34255165659472214,1.8122738049649763,1.1604781618719346,0.72,5.513038762540882,170.4558469299079,3.6539010833065624,0.6068577412182817,0
2.613013203211851,0.9305505363797095,0.26374159328962987,0.23816542326191054,1.8229106274283073,1.185734232196608,0.7,3.068229016635669,178.80342845004242,3.7328760045883587,0.6166351234859022,0
2.5602467978965278,0.932094282662761,0.5294493394487871,0.23614822757948514,1.8580482785992676,1.154009259987866,0.74,4.735793379839691,171.3917566239155,3.459792970130443,0.5893671124459768,0
2.5603271305749713,0.943190908263874,0.33516051941567904,0.3168528358420171,1.8751354140538286,1.1467805753451046,0.74,5.444031147653115,163.72450360471993,3.4599015278040155,0.5806085836876455,0
2.5579226839376505,0.9297125432631325,0.2393572565354769,0.30603833492478183,1.8410299364735387,1.1787847377682794,0.72,3.3402742965392687,176.77028222194565,3.552670394357848,0.6072985870119522,0
2.5966180280959303,0.9388325748911889,0.21860413105100773,0.32294303818409104,1.847855043410076,1.1518866059289747,0.74,4.0859076915173995,167.60170098263742,3.508943281210717,0.5913615645199074,0
2.642182716856697,0.9452275370943066,0.26974232895474376,0.30746294080333647,1.8740976358103079,1.1976884186008345,0.71,3.302366151960559,172.0724375791547,3.7213841082488694,0.6067017136714311,0
2.4827515570589136,0.9416586420640081,0.328698543135701,0.33845084894009825,1.8791843490036821,1.1819460954721797,0.69,3.114822550261112,167.86228311764364,3.598190662404223,0.5971884812383289,0
2.5978233194971647,0.9216930910567595,0.23036262406781838,0.27989499864342776,1.8653644211662066,1.1582797445120063,0.7,4.482207867844622,168.49903909449546,3.7111761707102358,0.5893460429209902,0
2.6673196055374833,0.9409145886550406,0.28770792298558046,0.2862078494965783,1.8418323092208126,1.1963149284725818,0.71,4.994381150419153,163.46575238312303,3.756788176813357,0.6160753030999983,0
2.624357858079319,0.9337966233711367,0.3302652499830715,0.3139783982115879,1.8382623381514538,1.197633096318147,0.71,5.767363036482708,172.5144793822194,3.696278673351154,0.6178900929687079,0
2.6214667822938256,0.9436453779876091,0.27185073870345233,0.34701677137256964,1.8913107569577245,1.1595909214414701,0.7,3.9256896515071737,166.3205421801357,3.7449525461340367,0.5823254443786888,0
2.5276268223402694,0.9166404431711266,0.33595893421359063,0.28015869150224953,1.8347243279465015,1.1696649561483743,0.7,3.781636691115826,167.01384336507562,3.610895460486099,0.6045641434559547,0
2.45409730921343,0.9394800679582738,0.25596201395167584,0.34505459108239467,1.8330272814356363,1.1414256080643288,0.74,4.868839694945054,163.88195464633932,3.3163477151532836,0.5904860314317993,0
2.5282030321566102,0.931117943747239,0.3398376521570279,0.3038151908487986,1.8545017580662122,1.1705939230329092,0.71,5.841756171412741,166.85214356947108,3.5608493410656483,0.5989219084617744,0
2.661798178378939,0.9353275062492991,0.37125557532749925,0.34159430487612186,1.8689286797265523,1.1256593694919368,0.72,3.5571564131542734,176.42683337213043,3.696941914415193,0.57171160188914,0
2.535233136104183,0.9358474280732219,0.3687220279739835,0.28051744559329084,1.8642721857954716,1.1516641923899942,0.73,3.3559491173756757,179.0884789734872,3.4729221042523055,0.5863058086950432,0
2.4873243061526447,0.9220908839082256,0.30189083111370507,0.3074159982509235,1.833108345533449,1.1494644938351215,0.7,5.5298888128983705,168.793052386966,3.553320437360921,0.5946197979492568,0
2.5945777395132805,0.9319285371200511,0.30375299591969185,0.31178235373403435,1.8362185511543347,1.162128678919164,0.74,3.401983463401189,174.97744299091693,3.506186134477406,0.6002053219799625,0
2.493279483476821,0.9342687629190869,0.28353129039273306,0.35376316834283905,1.8630660561229693,1.1423616986429264,0.72,4.305449464244788,178.19072331190534,3.462888171495585,0.5819272841480823,0
2.6631857641802124,0.9328036102132686,0.3218585229830663,0.2922861758146633,1.8842089485560192,1.1754406438779375,0.7,5.344201704616733,165.06729255101737,3.804551091686018,0.592397612526316,0
2.7493053270353016,0.9265118129214384,0.2344244227704091,0.29201161873829073,1.8420090713842476,1.2113678843350546,0.68,4.125762616466862,162.6715066321887,4.043096069169561,0.6237704561655841,0
2.6306057560977325,0.9342940201116283,0.33240819101414765,0.31659376078224766,1.844469874775826,1.1914768900401858,0.69,4.948438384357823,164.86614492472026,3.8124721102865693,0.6127515296052343,0
2.689775549185461,0.9383792010777036,0.2857388818999441,0.31860808489118175,1.885148012306178,1.1880024162177358,0.73,5.378447729663151,177.80716373441757,3.684624039980084,0.5984452589193158,0
2.6046169963193426,0.9340487805930603,0.26863177163446206,0.3249703666915592,1.8628345615947803,1.1723503408319327,0.68,4.619538799479696,166.1205865509484,3.830319112234327,0.5972741481989249,0
2.6954656937780865,0.9250741295254009,0.32719065268531833,0.3168410702788585,1.8421943580440945,1.1380393079346123,0.68,3.6002781078326107,170.51495193186793,3.9639201379089504,0.5859554185301442,0
2.5468477632085773,0.9345309210993242,0.28206135645873615,0.2771028444088567,1.8958920078873966,1.1433133578585684,0.71,3.67588331866727,179.29964369378504,3.5871095256458836,0.5728332762195575,0
2.5681236131228964,0.9231751322665965,0.32052109263757306,0.29271568434830175,1.8235394471313753,1.1911448288136934,0.67,5.950891125065903,169.52365535133336,3.833020318093875,0.6192463744843283,0
2.6542695149922997,0.923506943316887,0.23338963662792195,0.2991251743828695,1.8371991633489766,1.1805413506244873,0.7,5.433836794445751,167.32491583577803,3.7918135928461427,0.6094062876754499,0
2.66152117885225,0.9239446871136795,0.2467221817435823,0.24131639100715815,1.8315485536240963,1.197519789807853,0.69,3.958101133519129,178.4482313413612,3.8572770708003623,0.6199791289538069,0
2.6145296985959257,0.9327103152736461,0.26868156013590616,0.30738511855591133,1.86244517519409,1.1586801722741131,0.7,3.5348834622402343,162.13230533585389,3.735042426565608,0.5904267731502446,0
2.580779543031658,0.9292092207145187,0.3022729902291631,0.2598392545686619,1.8781883976616427,1.1575926484360757,0.7,3.843355077577052,174.1591793231103,3.6868279186166544,0.5851781608892416,0
2.4828973295439907,0.9443494924819177,0.25866899214386085,0.32096166773677176,1.8782514312363037,1.1861736493724666,0.77,5.463166748883051,168.61933508821866,3.224541986420767,0.599607123059767,0
2.5370401784763605,0.9271838902989735,0.24968942101202707,0.2289889520543758,1.8565731170701887,1.1466787133312564,0.7,4.786266761904764,175.72898150401744,3.6243431121090866,0.5860648412916537,0
2.5678965049174987,0.9190648570167859,0.3263769897697271,0.3040530309584324,1.8206787239340165,1.1473660427396575,0.68,5.0713404503428325,169.4292815630929,3.7763183895845565,0.5973753071984746,0
2.6306226316966823,0.9505138928651031,0.35465693833221734,0.3789019695607032,1.8459242203113644,1.1680325589137122,0.77,4.9696152536068725,176.61460074436883,3.4163930281775094,0.6002456553661771,0
2.5961011553341717,0.9356835961370681,0.3545554050692902,0.23478093726134666,1.8942275222593765,1.1479290024005135,0.71,5.5641924994245695,168.61620631299292,3.6564805004706646,0.5756258950332597,0
2.658143597787589,0.9367729459489023,0.2250680543010919,0.3335855478126038,1.8710372428900819,1.152926385191836,0.73,5.963908441360342,163.10357390142696,3.6412925997090264,0.584933840976708,0
2.549963969005788,0.9269539132769505,0.35357181694247297,0.29406491254159844,1.8742697066778011,1.1559104121498764,0.68,4.891802768183224,167.97668534202927,3.7499470132438057,0.585487589785786,0
2.570443124091081,0.9225417209210122,0.28579797757025605,0.2655730918988547,1.8592767417922758,1.1622861176804644,0.71,4.813999549616229,162.61925876565044,3.6203424282972976,0.5932220257038558,0
2.516414614895502,0.9487166731285588,0.24819560105881233,0.2900549008552921,1.880386146396599,1.1912020565720225,0.72,3.3365240310396214,161.1348874423777,3.4950202984659753,0.601499893714904,0
2.59353787841067,0.9336031752483805,0.2604254469515004,0.29449440485483375,1.8734964661424243,1.1343570319687306,0.69,5.764567742569026,164.84378207927622,3.758750548421261,0.5747955729487816,0
2.554811358632561,0.9424203972051091,0.3840130879253506,0.35136326602413404,1.854989247480652,1.1621427616146622,0.73,3.1880535425450427,168.35903220298076,3.499741587167892,0.5944496948575486,0
2.5612650604674854,0.9334353739011614,0.31143993723388064,0.3458598248845459,1.8558747079747735,1.154018810273059,0.69,5.032962173145017,162.60284020093735,3.711978348503602,0.5900269611175643,0
2.5471174510504424,0.929123841487953,0.2885577602542841,0.27169209358741747,1.8519854942826608,1.1791294118927207,0.71,5.228420262941363,173.87677915998927,3.5874893676766795,0.6040666876605255,0
2.5185054625624947,0.92214195191518,0.27406232386666973,0.27448170430007757,1.8669484010423893,1.1598675268245047,0.71,3.996679466833119,172.66379803692158,3.547190792341542,0.5896786749514272,0
2.507962397921223,0.9422881868222323,0.29511907853140973,0.31068019620592274,1.8600494841741901,1.1676472252303864,0.73,3.3106677316722926,176.08727242210261,3.43556492865921,0.59572333997595,0
2.6125189133355278,0.9428584068557302,0.318145508398459,0.3218989356765837,1.8629771339298777,1.1650375507522217,0.73,4.274500739114293,164.8380310785181,3.5787930319664767,0.593505411048685,0
2.6421470384661414,0.9234287915442292,0.26411900785563913,0.27117713094441637,1.8688927267527276,1.146579280813919,0.71,3.7195057280567942,167.5665324780928,3.7213338569945655,0.5823472580473996,0
2.5040751359169606,0.9268924539245299,0.3900876911664467,0.273362834420204,1.8406417547955738,1.154715952932937,0.72,4.781817884633619,173.17778751030258,3.477882133218001,0.5950175760567277,0
2.564845421829024,0.9575458171654084,0.35882600510283047,0.2619816221905812,1.8687636026594068,1.1986569679172634,0.7,3.104695798661291,168.12923969206952,3.664064888327178,0.6088374278649387,0
2.532018153915802,0.933488194274242,0.305296147890304,0.232389190965598,1.8637766073414106,1.1971784480598973,0.69,3.1444856572668494,167.68139927798438,3.6695915274142066,0.6096306695905981,0
2.6071600679802476,0.9503069171035906,0.30934782668183125,0.35156749275754917,1.8887061570257466,1.1585338015556217,0.74,4.7184457629674785,166.93838058313926,3.5231892810543886,0.5825565518881344,0
2.516673931399095,0.9292151542348129,0.3003498790978185,0.2620768112624635,1.8768964501991565,1.1934562755412075,0.69,3.4143510217796234,169.93289444267756,3.647353523766805,0.6037019670003334,0
2.5166966326217706,0.9338779001387931,0.30081796806689803,0.2645113888075473,1.84435337327901,1.1694587619271801,0.7,4.077929752412995,168.16185371388477,3.595280903745387,0.6014641052387372,0
2.6877409241250834,0.9339537908017419,0.3091998940579036,0.353926323842368,1.8563576409991396,1.1438207004078773,0.73,5.624956242986607,170.94449742728412,3.681836882363128,0.5846685066354799,0
2.6428077064656055,0.9541985357751291,0.3919359569675367,0.3416366851606242,1.8570404931209379,1.2158801509905621,0.77,3.074127358915223,179.7418354826117,3.432217800604682,0.6212851268353522,0
2.6199250657782067,0.921092455749338,0.3178138774636321,0.26234159565472037,1.858999787207717,1.148433210455892,0.7,3.4486822551037655,169.70837244776845,3.742750093968867,0.5862344743246882,0
2.6310641273310686,0.9555389111525829,0.2422980837665215,0.31959856158912314,1.8894807140206258,1.1585572680047007,0.75,5.715763195955526,175.5004480937423,3.5080855031080915,0.5823415426145666,0
2.6856532046121178,0.9309279903527515,0.3269027564021816,0.25462414892767987,1.857436341547946,1.1738723506765811,0.69,4.140659205326158,173.36973614127072,3.8922510211769827,0.5996988641522205,0
2.4704016986891806,0.9313304174799392,0.30703000839528904,0.34351927017002937,1.8541270011940636,1.1676356514218438,0.71,4.100119469307386,171.1422989679102,3.4794390122382826,0.597522909569523,0
2.46967522811412,0.9321560122046647,0.34660021175784694,0.30822603468424103,1.820674728160326,1.1571503256504048,0.73,4.659783964420186,174.77394419061756,3.3831167508412605,0.6024707404562741,0
2.627032107011949,0.9517508703379411,0.2682875770089627,0.2725990032944573,1.9091784778848084,1.1646308804507326,0.73,4.318516331568794,172.7467237797031,3.5986741191944507,0.5796552637159514,0
2.6225178763755883,0.9338675690094155,0.2739371938576579,0.26176558138643957,1.846850124743779,1.2082195637650406,0.69,5.322875636544433,161.35044578090907,3.8007505454718675,0.6206022479126645,0
2.5157727906573584,0.9264036785836486,0.266272742210866,0.29757050339451635,1.8345637723286472,1.1387322822837254,0.72,3.8434999413712188,174.91397424172592,3.494128875912998,0.5886248355168079,0
2.5775943872035407,0.9230075925038104,0.253908195705721,0.3143308218793976,1.8900764998875328,1.1321079347686578,0.68,3.45363574284994,178.10235307996874,3.7905799811816774,0.5688765908409238,0
2.68678573668062,0.9478348221110715,0.2904086627880936,0.3385362446197086,1.915453003943708,1.1760473594153527,0.69,4.663941544492584,176.09926313086868,3.893892372000899,0.5835151487601742,0
2.5866094058768967,0.9338052076082793,0.3464267370376401,0.3378715399415789,1.8647991490626414,1.1822524234946135,0.7,4.4121678098236945,167.58869418121535,3.695156294109853,0.6017166813506803,0
2.579407682644278,0.9397306645937232,0.3400632501557386,0.2675898798609547,1.8777736342263753,1.203161672198247,0.66,4.0785871248806895,178.0497069232847,3.9081934585519367,0.6083414458444204,0
